severity,category,file,line,id,type,message,snippet,suggestion
"medium","question_too_long","src/lib/data.ts","32151","p5-ss2-6","short_answer","Question stem is long for mobile and for Primary learners.","In a laboratory experiment to demonstrate CAPILLARITY, three open glass tubes (filled with dry Sand, Loam, and Clay soils and tied with muslin cloth at the bottom) are stood upright in a shallow trough of water (2 cm deep). After 4 hours, in which exact soil t","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","32261","p5-ss2-12","true_false","Question stem is long for mobile and for Primary learners.","If a soil sample has a high concentration of dissolved acidic chemical compounds (making the soil acidic with pH below 5.5, which causes leaf yellowing and poor root growth in crops like maize and beans), the farmer should apply Agricultural Lime (calcium carb","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","32269","p5-ss2-13","short_answer","Question stem is long for mobile and for Primary learners.","What is the name of the intermediate soil particle size (larger than microscopic clay particles below 0.002 mm, but smaller than coarse sand particles between 0.05 mm and 2.0 mm), which feels smooth and powdery like flour when dry and slippery when wet (often ","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","32354","p5-ss3-4","true_false","Question stem is long for mobile and for Primary learners.","When sheet erosion continues unchecked down a slope, the running water begins to concentrate and cut small, finger-like channels (grooves under 30 cm deep) across the garden called RILLS (Rill Erosion); if these rills are not filled up or blocked by contour pl","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","32391","p5-ss3-6","short_answer","Question stem is long for mobile and for Primary learners.","What mechanical soil conservation practice (perfected over centuries by farmers on the steep slopes of Kigezi Kabale/Rubanda and Mount Elgon) involves constructing wide, flat stepped ledges (resembling a giant staircase) across steep hillsides separated by gra","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","32506","p5-ss3-12","true_false","Question stem is long for mobile and for Primary learners.","Agroforestry (the scientific integration of planting multi-purpose trees and shrubs like Grevillea robusta, Calliandra calothyrsus, Sesbania, and Moringa directly among food crops and pasture on the exact same farm) boosts farm productivity because the tree ro","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","32598","p5-mh1-4","true_false","Question stem is long for mobile and for Primary learners.","Evaporation is the gradual change of a liquid into a gas (vapor) taking place only from the exposed top surface of the liquid at ANY temperature below the boiling point (e.g. wet clothes drying on a washing line on a windy day), whereas Boiling is the rapid, t","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","32750","p5-mh1-12","true_false","Question stem is long for mobile and for Primary learners.","When pure water freezes into solid ice at 0°C, unlike almost all other liquids which shrink and become denser upon freezing, water undergoes Anomalous Expansion (expanding by approx. 9% in volume as hexagonal ice crystals form). This makes solid ice LESS DENSE","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33070","p5-mh3-4","true_false","Question stem is long for mobile and for Primary learners.","Sea Breeze (or Lake Victoria Breeze during the day) is caused by Convection: during the day, land heats up much faster than lake water; the warm air over the land expands and rises, creating low pressure that draws in cool, moist air from over the cooler lake ","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33116","p5-mh3-7","true_false","Question stem is long for mobile and for Primary learners.","Petroleum fuel tankers (lorries carrying highly flammable petrol and aviation jet fuel across Uganda) and high-altitude airplanes (and factory roofs in hot regions) are painted with SHINY WHITE or SILVER-ALUMINUM paint specifically because white/silver surface","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33550","p5-rc2-4","true_false","Question stem is long for mobile and for Primary learners.","The Sweet Potato Weevil (Cylas formicarius - a small, ant-like beetle with a metallic blue-black body and reddish-brown thorax) is the number one insect pest of sweet potatoes in Uganda; the adult female bores eggs directly into exposed tubers or stem bases, a","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33664","p5-rc2-10","short_answer","Question stem is long for mobile and for Primary learners.","What is the name of the general agricultural practice (recommended for both cassava and sweet potato gardens) where a farmer uproots, removes, and immediately burns or destroys any individual diseased plant showing viral symptoms (such as curled mosaic leaves ","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33702","p5-rc2-12","true_false","Question stem is long for mobile and for Primary learners.","When selecting Cassava stem cuttings (stakes) for planting, a farmer should select mature, healthy wooden stems (aged 8 to 12 months, about 2.5 cm thick), cut them into 25-30 cm lengths containing at least 5 to 7 healthy leaf nodes (axillary buds), and plant t","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33757","p5-rc3-3","multiple_choice","Question stem is long for mobile and for Primary learners.","Which catastrophic fungal disease of Irish Potatoes (caused by the water-mold fungus Phytophthora infestans - famous for causing the 1840s Irish Potato Famine in Europe) attacks potato fields during cool, wet, misty weather, causing water-soaked brown/black ne","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33786","p5-rc3-4","true_false","Question stem is long for mobile and for Primary learners.","Potato Bacterial Wilt (caused by the soil-borne bacterium Ralstonia solanacearum) is a fatal, incurable potato disease that causes healthy green potato plants to suddenly wilt, droop, and die during hot daytime hours; when an infected tuber is cut open, a brow","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33794","p5-rc3-5","short_answer","Question stem is long for mobile and for Primary learners.","What is the biological name of the small, soft-bodied, pear-shaped sap-sucking insects (green or black ) that cluster on the tender tips and undersides of Irish potato leaves, sucking sap and acting as the primary biological vectors transmitting destructive po","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33900","p5-rc3-10","short_answer","Question stem is long for mobile and for Primary learners.","What destructive insect pest (Phthorimaea operculella - a small greyish-brown moth whose caterpillars/larvae tunnel winding, black, excrement-filled mines directly inside stored Irish potato tubers and field leaves) causes severe rotting and loss of seed potat","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33909","p5-rc3-11","multiple_choice","Question stem is long for mobile and for Primary learners.","Why do agricultural extension officers strongly recommend storing seed Irish potatoes inside a specialized structure called a Diffused Light Store (DLS - a wooden storehouse with transparent mesh walls that allow natural indirect daylight and fresh ventilation","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","33938","p5-rc3-12","true_false","Question stem is long for mobile and for Primary learners.","Irish potatoes (Solanum tuberosum) belong to the exact same botanical family (The Nightshade Family / Solanaceae) as Tomatoes (Solanum lycopersicum), Eggplants (Solanum melongena), and Chili/Green Peppers (Capsicum). Therefore, these crops share identical inse","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","34266","p5-ms2-4-copy2","true_false","Question stem is long for mobile and for Primary learners.","Edible Mushrooms (such as the common oyster mushroom Pleurotus and button mushroom Agaricus bisporus) are highly nutritious, fleshy umbrella-shaped saprophytic fungi that grow on decaying organic matter (rotting logs, cotton waste, and sawdust sacks), providin","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","34539","p5-ms3-6-copy2","short_answer","Question stem is long for mobile and for Primary learners.","When constructing a new pit latrine (or VIP latrine) inside a rural homestead or school compound, what is the mandatory MINIMUM distance (in metres) that the latrine pit must sit away (strictly downhill) from any community drinking water borehole, protected sp","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","34548","p5-ms3-7-copy2","true_false","Question stem is long for mobile and for Primary learners.","A Tippy-Tap (a simple, low-cost handwashing station made by suspending a 5-litre plastic jerrycan of clean water from wooden sticks with a foot pedal rope attached to the handle) is an ingenious Primary Health Care innovation because when a user presses the fo","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","34616","p5-ms3-10-copy2","short_answer","Question stem is long for mobile and for Primary learners.","What is the name of the dangerous, infectious, water-washed eye disease (spread rapidly among primary school children by houseflies or sharing dirty face towels and unwashed hands touching the eyes) that causes rough, painful pink granules (follicles) inside t","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","34654","p5-ms3-12-copy2","true_false","Question stem is long for mobile and for Primary learners.","Personal Hygiene (maintaining cleanliness of the human body to prevent disease and body odor) requires taking a clean bath with soap daily, washing hair regularly (to prevent head lice and ringworm), cutting fingernails and toenails short (to stop worm eggs an","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","36848","p5-rc1-1-copy2","multiple_choice","Question stem is long for mobile and for Primary learners.","Read this short passage excerpt: 'Last Saturday, the P5 agricultural club of Nakasero Primary School visited Mr. Musoke's poultry farm in Gulu. The farm had over two thousand layers inside clean, well-ventilated deep-litter houses. Mr. Musoke explained that go","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","36923","p5-rc1-5-copy2","multiple_choice","Question stem is long for mobile and for Primary learners.","Read this passage excerpt: 'During the dry season in Karamoja, water becomes extremely scarce. Many seasonal rivers dry up completely. Women and young girls wake up as early as 5:00 AM to walk over five kilometres to the nearest solar-powered borehole drilled ","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","37296","p5-rc2-11-copy2","multiple_choice","Question stem is long for mobile and for Primary learners.","Look at an excerpt from a Lost-and-Found Announcement on a school notice board: 'LOST ITEM: A dark blue Ugandan leather school bag containing two P5 mathematics textbooks, a geometrical mathematical set, and a blue sweater. Lost around the school canteen durin","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","37342","p5-rc3-1-copy2","multiple_choice","Question stem is long for mobile and for Primary learners.","Read this two-stanza poem: Stanza 1: Oh River Nile, so vast and wide, (Line 1) You flow with power and with pride. (Line 2) From Lake Victoria's waters clear, (Line 3) You bring us life from year to year. (Line 4) Stanza 2: At Murchison Falls you roar and leap","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","37852","p5-cw2-2","short_answer","Question stem is long for mobile and for Primary learners.","Look at this Lost-and-Found Notice excerpt: 'LOST ITEM: A red geometrical set containing a compass, divider, and ruler. Lost between the P5 block and the dining hall during morning break on Monday.' What essential piece of information is still MISSING from thi","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","38089","p5-cw3-2","short_answer","Question stem is long for mobile and for Primary learners.","In a written dialogue script, when a writer wants to include instructions about how a character speaks, moves, or feels (such as smiling, pointing at a map, or speaking angrily), what punctuation marks MUST enclose these stage directions (e.g. 'Akello: ___poin","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","38409","p5-cw4-7","true_false","Question stem is long for mobile and for Primary learners.","When concluding a personal narrative story composition (such as a story about a disobedient boy who climbed a tall mango tree, fell down, and broke his arm), ending your final paragraph with a relevant moral proverb or lesson (such as 'Indeed, as the wise old ","Reduce to the minimum information required to answer."
"medium","question_too_long","src/lib/data.ts","38477","p5-cw4-10","short_answer","Question stem is long for mobile and for Primary learners.","What descriptive, sensory writing technique involves using vivid adjectives and verbs that appeal directly to the reader's five senses (Sight, Sound, Smell, Taste, and Touch) so that the reader can clearly picture the scene (as in 'The scorching yellow sun bea","Reduce to the minimum information required to answer."
"low","age_readability_review","src/lib/data.ts","5543","p4-wv2-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","Instead, we experience distinct Wet (Rainy) and Dry (Sunny) seasons governed by the North-South migration of the Inter-Tropical Convergence Zone (ITCZ).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","7033","p4-ec2-3","short_answer","Potentially heavy vocabulary for P4–P7. Field: deepDive.","Because zero-grazing cows expend zero energy walking 15 kilometres through hot sun hunting for grass (and never pick up internal worms or ticks from infested pasture), all their metabolic energy goes straight into producing maximum milk and meat! Furthermore, ","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","7401","p4-ec3-11","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","In return, traders have the constitutional right to demand clean, well-sheltered market stalls (roofed market lockups against rain) and clean toilet facilities from their LC3 chairpersons!","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","7455","p4-lg1-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","This constitutional separation prevents traditional monarchs from getting entangled in divisive political party campaigns while preserving cultural heritage.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","7645","p4-lg1-11","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: question.","Why is the constitutional policy of Affirmative Action (Article 32 - which mandates that at least one-third of all local council executive committee members and councillors must be women, and creates special seats for Youth under 30 and Persons with Disabiliti","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","7729","p4-lg2-3","short_answer","Potentially heavy vocabulary for P4–P7. Field: deepDive.","The RDC chairs the District Security Committee (DSC). If a contractor builds a fake, cracked UPE school classroom using government money, it is the RDC's constitutional duty to inspect the site, halt the shoddy work, and order police arrests immediately!","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","7866","p4-lg2-11","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: option.","technical civil servants are permanent public officers paid from national tax revenues (Consolidated Fund)","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","7907","p4-lg3-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Democratic elections allow citizens to exercise their supreme constitutional power (Sovereignty of the people).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","8011","p4-lg3-6","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","What is the exact name of the independent national constitutional body (currently headed by Justice Simon Byabakama) responsible for registering voters, demarcating electoral constituencies, printing ballot papers, and conducting/supervising all general and lo","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","8661","p4-ss3-2","short_answer","Potentially heavy vocabulary for P4–P7. Field: deepDive.","A Protected spring well seals the underground spring from surface fecal contamination. However, under Primary Health Care (PHC) rules, even water fetched from a protected spring must be BOILED (for at least 10 minutes) or treated with WaterGuard / chlorine tab","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","8753","p4-ss3-8","ordering","Potentially heavy vocabulary for P4–P7. Field: explanation.","This constitutional criminal justice pipeline (Police then DPP then Judiciary then Prisons) prevents mob justice (where angry villagers beat up suspected thieves on the street without a fair trial).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","8784","p4-ss3-9","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each social service or infrastructure provider inside our district on the left to its exact constitutional mandate and benefit on the right.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","9028","p4-cr1-9","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each constitutional human right of a child on the left to its exact protective benefit or legal mechanism on the right.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","9348","p4-cr3-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: question.","Look at the constitutional duties (obligations) of every adult citizen in Uganda under Article 17 of the 1995 Constitution. Why is PAYING NATIONAL TAXES PROMPTLY AND ACCORDING TO LAW (to the Uganda Revenue Authority URA) considered the most important economic ","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","9415","p4-cr3-4","true_false","Potentially heavy vocabulary for P4–P7. Field: explanation.","Environmental stewardship (and public health sanitation) is a constitutional civic duty.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","9500","p4-cr3-9","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each constitutional duty of a citizen on the left to its exact societal benefit across Uganda on the right.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","9500","p4-cr3-9","matching","Potentially heavy vocabulary for P4–P7. Field: explanation.","Notice how every constitutional duty (Article 17) links directly to one of our earlier P4 study topics (Taxes to social services, environmental conservation to weather/drainage, and obeying laws to leadership).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","9538","p4-cr3-11","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Constitutional supremacy protects all citizens equally (from the poorest Mukopi right up to the highest political leader).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","9666","p4-pl-m1-7","matching","Potentially heavy vocabulary for P4–P7. Field: hint.","Connect each organ name to its correct anatomical function.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","9917","p4-pl-m3-3","true_false","Potentially heavy vocabulary for P4–P7. Field: explanation.","Nitrogen-fixing bacteria (Rhizobium) live symbiotically inside swellings called root nodules on legumes, converting atmospheric nitrogen into nitrates that nourish the plant and soil.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","10130","p4-cg-m1-7","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each anatomical part of a dry bean seed with its exact function during early germination.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","10130","p4-cg-m1-7","matching","Potentially heavy vocabulary for P4–P7. Field: hint.","Connect each anatomical seed part to its exact role.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","10693","p4-hs-m2-3","true_false","Potentially heavy vocabulary for P4–P7. Field: explanation.","Boiling reaches 100°C, which destroys the cell structures of pathogenic bacteria, viruses, and protozoan cysts such as Amoeba and Giardia.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","10746","p4-hs-m2-7","matching","Potentially heavy vocabulary for P4–P7. Field: explanation.","Every vector has a specific pathogen and transmission route. For instance, the tsetse fly breeds in dense shaded bush along riverbanks and bites during the daytime.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","10774","p4-hs-m2-9","short_answer","Potentially heavy vocabulary for P4–P7. Field: explanation.","Antibiotics are powerful medicines capable of destroying or slowing down the reproduction of pathogenic bacteria inside the human body.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","11559","p4-ws-m1-10","true_false","Potentially heavy vocabulary for P4–P7. Field: explanation.","Animals introduce massive loads of pathogenic bacteria (such as E. coli and Salmonella) through their urine and dung, polluting the water for human users.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","11688","p4-ws-m2-8","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","In addition to infectious bilharzia cercariae and bacterial pathogens, abandoned brick-making pits and swamp ponds have deceptive, slippery mud bottoms that trap children, leading to tragic drowning accidents.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","12115","p4-al-m2-5","multi_select","Potentially heavy vocabulary for P4–P7. Field: option.","Vitamins and Clean Drinking Water (for digestion, metabolic health, and disease resistance)","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","12447","p4-me-m1-7","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each physical process of matter transformation with its exact scientific definition.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","12831","p4-hb-m1-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Anatomically, the human body is divided into three main regions: the Head (housing the brain and sensory organs), the Trunk or Torso (consisting of the chest thorax and belly abdomen), and the Limbs (two upper arms and two lower legs).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","12877","p4-hb-m1-5","multi_select","Potentially heavy vocabulary for P4–P7. Field: explanation.","The abdominal cavity is the metabolic powerhouse of the human body, housing the gastrointestinal tract and excretory filters.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","12907","p4-hb-m1-7","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each major internal organ of the human body with its primary physiological function.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","24183","p5-cv2-2","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Equatorial climate (Double Maxima) occurs where the Inter-Tropical Convergence Zone (ITCZ - the belt where trade winds meet and sun is overhead) passes twice a year (during the Equinoxes in March and September).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","24335","p5-cv2-10","short_answer","Potentially heavy vocabulary for P4–P7. Field: hint.","It stands for the Inter-Tropical Convergence Zone.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","24335","p5-cv2-10","short_answer","Potentially heavy vocabulary for P4–P7. Field: explanation.","The Inter-Tropical Convergence Zone (ITCZ) is the equatorial low-pressure trough where trade winds converge, forcing warm moist air upward to form heavy rain clouds (rain belt).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","25944","p5-fi3-7","ordering","Potentially heavy vocabulary for P4–P7. Field: question.","Arrange the major terms (clauses) established by the historic 1900 Buganda Agreement from constitutional leadership rules down to financial taxation laws.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","25944","p5-fi3-7","ordering","Potentially heavy vocabulary for P4–P7. Field: deepDive.","The allocation of Bunyoro's ancestral 'Lost Counties' (Buyaga and Bugangaizi) to Buganda created bitter 60-year animosity that erupted into a national constitutional referendum under Prime Minister Milton Obote in 1964 (returning the counties to Bunyoro).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","26416","p5-in1-6","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","After two years of intense Baganda resistance (and negotiations by Michael Kintu and the Namirembe Conference), Mutesa II made a triumphant return on 17th October 1955 under the Namirembe Agreement, becoming a national constitutional hero.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","26462","p5-in1-9","ordering","Potentially heavy vocabulary for P4–P7. Field: question.","Arrange the major constitutional and political milestones along Uganda's road to independence in correct chronological order (from earliest year to latest year).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","26462","p5-in1-9","ordering","Potentially heavy vocabulary for P4–P7. Field: deepDive.","These systematic constitutional negotiations (Lancaster House and Marlborough House Constitutional Conferences in London 1961–1962) ensured Uganda gained independence peacefully without open racial civil war.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","26531","p5-in1-12","true_false","Potentially heavy vocabulary for P4–P7. Field: explanation.","The 1959 Wild Report was a constitutional breakthrough: it ended colonial foot-dragging and paved the way directly for the 1961 and 1962 general multi-party democratic elections.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","26548","p5-in2-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: question.","On which exact historical date did the Duke of Kent (representing Queen Elizabeth II) formally hand over the Instruments of Independence (Constitutional Order) to Prime Minister Milton Obote as the British Union Jack was lowered and the Ugandan National Flag r","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","26692","p5-in2-9","matching","Potentially heavy vocabulary for P4–P7. Field: question.","Match each National Symbol of Uganda on the left to its exact constitutional significance on the right.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","26776","p5-in3-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: question.","What dramatic constitutional event occurred during the 1966 Mengo Crisis (The 1966 Crisis) between Prime Minister Milton Obote and President Sir Edward Mutesa II (Kabaka of Buganda)?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","26860","p5-in3-6","ordering","Potentially heavy vocabulary for P4–P7. Field: deepDive.","Understanding Uganda's post-independence history helps pupils appreciate the value of peace, constitutional stability, and democratic elections over military coups.","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","26929","p5-in3-9","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: question.","What is the primary role of the Inspector General of Government (IGG - an independent constitutional office currently headed by Beti Kamya Turwomwe) inside Uganda?","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","27676","p5-er3-10","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: explanation.","Taxes are compulsory financial contributions paid by citizens and businesses to the state treasury (Consolidated Fund).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","27676","p5-er3-10","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","Paying taxes (such as VAT 18% on goods or customs duty at border posts) is a supreme constitutional duty of every patriotic citizen under Article 17 (while tax evasion and smuggling are serious economic crimes).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","27806","p5-gc1-4","short_answer","Potentially heavy vocabulary for P4–P7. Field: deepDive.","If a contractor builds a fake, cracked UPE school classroom using government money, it is the RDC's constitutional duty to inspect, halt the work, and order police arrests!","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","27975","p5-gc2-1","multiple_choice","Potentially heavy vocabulary for P4–P7. Field: deepDive.","For example, while the Executive (President/Ministers) spends national budget funds, it must first get budget approval from the Legislature (Parliament); and if the Executive or Parliament acts unconstitutionally, the Judiciary (Constitutional Court) can strik","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
"low","age_readability_review","src/lib/data.ts","28033","p5-gc2-3","short_answer","Potentially heavy vocabulary for P4–P7. Field: question.","Who is the constitutional head of the Legislature (Parliament of Uganda), presiding over all parliamentary debates, guiding law-making sessions, and swearing in newly elected Members of Parliament (MPs)? Write the official title (e.g. Speaker).","Keep if curriculum-required; otherwise simplify to Primary-level wording and move advanced detail to explanation/deepDive."
